;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 15/05/2017 09:18:11
;----------------------------------------------

;Address Opcode 	ASM
;__Lib_ADC_A_C.c,45 :: 		
0x1048	0x0EC0      	MOVLW       192
0x104A	0x12C2      	IORWF       ADCON0, 1 
;__Lib_ADC_A_C.c,46 :: 		
0x104C	0x8CC1      	BSF         ADCON1, 6 
;__Lib_ADC_A_C.c,48 :: 		
0x104E	0x8EC1      	BSF         ADCON1, 7 
;__Lib_ADC_A_C.c,49 :: 		
0x1050	0xF000C064  	MOVFF       FARG_ADC_Read_channel, R0
0x1054	0x3600      	RLCF        R0, 1 
0x1056	0x9000      	BCF         R0, 0 
0x1058	0x3600      	RLCF        R0, 1 
0x105A	0x9000      	BCF         R0, 0 
0x105C	0x3600      	RLCF        R0, 1 
0x105E	0x9000      	BCF         R0, 0 
0x1060	0x5000      	MOVF        R0, 0 
0x1062	0x12C2      	IORWF       ADCON0, 1 
;__Lib_ADC_A_C.c,50 :: 		
0x1064	0x80C2      	BSF         ADCON0, 0 
;__Lib_ADC_A_C.c,51 :: 		
0x1066	0xF001EC23  	CALL        _Delay_22us, 0
;__Lib_ADC_A_C.c,52 :: 		
0x106A	0x84C2      	BSF         ADCON0, 2 
;__Lib_ADC_A_C.c,53 :: 		
L_ADC_Read2:
0x106C	0xA4C2      	BTFSS       ADCON0, 2 
0x106E	0xD001      	BRA         L_ADC_Read3
;__Lib_ADC_A_C.c,54 :: 		
0x1070	0xD7FD      	BRA         L_ADC_Read2
L_ADC_Read3:
;__Lib_ADC_A_C.c,56 :: 		
0x1072	0xF001CFC4  	MOVFF       ADRESH, R1
0x1076	0x6A00      	CLRF        R0 
;__Lib_ADC_A_C.c,57 :: 		
0x1078	0x50C3      	MOVF        ADRESL, 0 
0x107A	0x1200      	IORWF       R0, 1 
0x107C	0x0E00      	MOVLW       0
0x107E	0x1201      	IORWF       R1, 1 
;__Lib_ADC_A_C.c,58 :: 		
0x1080	0x90C2      	BCF         ADCON0, 0 
;__Lib_ADC_A_C.c,60 :: 		
;__Lib_ADC_A_C.c,61 :: 		
L_end_ADC_Read:
0x1082	0x0012      	RETURN      0
; end of _ADC_Read
_Lcd_Init:
;__Lib_Lcd.c,84 :: 		
;__Lib_Lcd.c,86 :: 		
0x1084	0x9296      	BCF         lcd_en_direction, BitPos(lcd_en_direction+0) 
;__Lib_Lcd.c,87 :: 		
0x1086	0x9496      	BCF         lcd_rs_direction, BitPos(lcd_rs_direction+0) 
;__Lib_Lcd.c,88 :: 		
0x1088	0x9895      	BCF         lcd_d4_direction, BitPos(lcd_d4_direction+0) 
;__Lib_Lcd.c,89 :: 		
0x108A	0x9A95      	BCF         lcd_d5_direction, BitPos(lcd_d5_direction+0) 
;__Lib_Lcd.c,90 :: 		
0x108C	0x9C95      	BCF         lcd_d6_direction, BitPos(lcd_d6_direction+0) 
;__Lib_Lcd.c,91 :: 		
0x108E	0x9E95      	BCF         lcd_d7_direction, BitPos(lcd_d7_direction+0) 
;__Lib_Lcd.c,93 :: 		
0x1090	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,94 :: 		
0x1092	0x9484      	BCF         lcd_rs, BitPos(lcd_rs+0) 
;__Lib_Lcd.c,95 :: 		
0x1094	0x9E83      	BCF         lcd_d7, BitPos(lcd_d7+0) 
;__Lib_Lcd.c,96 :: 		
0x1096	0x9C83      	BCF         lcd_d6, BitPos(lcd_d6+0) 
;__Lib_Lcd.c,97 :: 		
0x1098	0x9A83      	BCF         lcd_d5, BitPos(lcd_d5+0) 
;__Lib_Lcd.c,98 :: 		
0x109A	0x9883      	BCF         lcd_d4, BitPos(lcd_d4+0) 
;__Lib_Lcd.c,100 :: 		
0x109C	0xF000EC93  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,101 :: 		
0x10A0	0xF000EC93  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,102 :: 		
0x10A4	0xF000EC93  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,105 :: 		
0x10A8	0x8A83      	BSF         lcd_d5, BitPos(lcd_d5+0) 
;__Lib_Lcd.c,106 :: 		
0x10AA	0x8883      	BSF         lcd_d4, BitPos(lcd_d4+0) 
;__Lib_Lcd.c,107 :: 		
0x10AC	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,108 :: 		
0x10AE	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,109 :: 		
0x10B2	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,110 :: 		
0x10B4	0xF000EC93  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,112 :: 		
0x10B8	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,113 :: 		
0x10BA	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,114 :: 		
0x10BE	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,115 :: 		
0x10C0	0xF000EC93  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,117 :: 		
0x10C4	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,118 :: 		
0x10C6	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,119 :: 		
0x10CA	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,120 :: 		
0x10CC	0xF000EC93  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,123 :: 		
0x10D0	0x9883      	BCF         lcd_d4, BitPos(lcd_d4+0) 
;__Lib_Lcd.c,124 :: 		
0x10D2	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,125 :: 		
0x10D4	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,126 :: 		
0x10D8	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,127 :: 		
0x10DA	0xF000EC93  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,130 :: 		
0x10DE	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,131 :: 		
0x10E0	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,132 :: 		
0x10E4	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,134 :: 		
0x10E6	0x9A83      	BCF         lcd_d5, BitPos(lcd_d5+0) 
;__Lib_Lcd.c,135 :: 		
0x10E8	0x8E83      	BSF         lcd_d7, BitPos(lcd_d7+0) 
;__Lib_Lcd.c,136 :: 		
0x10EA	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,137 :: 		
0x10EC	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,138 :: 		
0x10F0	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,139 :: 		
0x10F2	0xF000EC93  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,142 :: 		
0x10F6	0x9E83      	BCF         lcd_d7, BitPos(lcd_d7+0) 
;__Lib_Lcd.c,143 :: 		
0x10F8	0x8883      	BSF         lcd_d4, BitPos(lcd_d4+0) 
;__Lib_Lcd.c,144 :: 		
0x10FA	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,145 :: 		
0x10FC	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,146 :: 		
0x1100	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,148 :: 		
0x1102	0x9883      	BCF         lcd_d4, BitPos(lcd_d4+0) 
;__Lib_Lcd.c,149 :: 		
0x1104	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,150 :: 		
0x1106	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,151 :: 		
0x110A	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,152 :: 		
0x110C	0xF000EC93  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,155 :: 		
0x1110	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,156 :: 		
0x1112	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,157 :: 		
0x1116	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,159 :: 		
0x1118	0x8883      	BSF         lcd_d4, BitPos(lcd_d4+0) 
;__Lib_Lcd.c,160 :: 		
0x111A	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,161 :: 		
0x111C	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,162 :: 		
0x1120	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,163 :: 		
0x1122	0xF000EC93  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,166 :: 		
0x1126	0x9883      	BCF         lcd_d4, BitPos(lcd_d4+0) 
;__Lib_Lcd.c,167 :: 		
0x1128	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,168 :: 		
0x112A	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,169 :: 		
0x112E	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,171 :: 		
0x1130	0x8E83      	BSF         lcd_d7, BitPos(lcd_d7+0) 
;__Lib_Lcd.c,172 :: 		
0x1132	0x8C83      	BSF         lcd_d6, BitPos(lcd_d6+0) 
;__Lib_Lcd.c,173 :: 		
0x1134	0x8A83      	BSF         lcd_d5, BitPos(lcd_d5+0) 
;__Lib_Lcd.c,174 :: 		
0x1136	0x8883      	BSF         lcd_d4, BitPos(lcd_d4+0) 
;__Lib_Lcd.c,175 :: 		
0x1138	0x8284      	BSF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,176 :: 		
0x113A	0xF000ECA3  	CALL        _Delay_1us, 0
;__Lib_Lcd.c,177 :: 		
0x113E	0x9284      	BCF         lcd_en, BitPos(lcd_en+0) 
;__Lib_Lcd.c,179 :: 		
0x1140	0xF000EC93  	CALL        _Delay_5500us, 0
;__Lib_Lcd.c,181 :: 		
0x1144	0x8063      	BSF         __Lib_Lcd_cmd_status, BitPos(__Lib_Lcd_cmd_status+0) 
;__Lib_Lcd.c,182 :: 		
L_end_Lcd_Init:
0x1146	0x0012      	RETURN      0
; end of _Lcd_Init
_Div_32x32_FP:
;__Lib_MathDouble.c,1325 :: 		
;__Lib_MathDouble.c,1339 :: 		
0x1148	0x5004      	MOVF        R4, 0 
0x114A	0x0A00      	XORLW       0
0x114C	0xE112      	BNZ         L_Div_32x32_FP11
;__Lib_MathDouble.c,1340 :: 		
0x114E	0x5005      	MOVF        R5, 0 
0x1150	0x0A00      	XORLW       0
0x1152	0xE10F      	BNZ         L_Div_32x32_FP12
;__Lib_MathDouble.c,1341 :: 		
0x1154	0x5006      	MOVF        R6, 0 
0x1156	0x0A00      	XORLW       0
0x1158	0xE10C      	BNZ         L_Div_32x32_FP13
;__Lib_MathDouble.c,1342 :: 		
0x115A	0x5007      	MOVF        R7, 0 
0x115C	0x0A00      	XORLW       0
0x115E	0xE109      	BNZ         L_Div_32x32_FP14
;__Lib_MathDouble.c,1343 :: 		
0x1160	0x0EFF      	MOVLW       255
0x1162	0x6E00      	MOVWF       R0 
;__Lib_MathDouble.c,1344 :: 		
0x1164	0x0EFF      	MOVLW       255
0x1166	0x6E01      	MOVWF       R1 
;__Lib_MathDouble.c,1345 :: 		
0x1168	0x0E7F      	MOVLW       127
0x116A	0x6E02      	MOVWF       R2 
;__Lib_MathDouble.c,1346 :: 		
0x116C	0x0EFF      	MOVLW       255
0x116E	0x6E03      	MOVWF       R3 
;__Lib_MathDouble.c,1347 :: 		
0x1170	0xD0A8      	BRA         L_end_Div_32x32_FP
;__Lib_MathDouble.c,1348 :: 		
L_Div_32x32_FP14:
L_Div_32x32_FP13:
L_Div_32x32_FP12:
L_Div_32x32_FP11:
;__Lib_MathDouble.c,1353 :: 		
0x1172	0x6A08      	CLRF        R8, 0
;__Lib_MathDouble.c,1354 :: 		
0x1174	0x6A09      	CLRF        R9, 0
;__Lib_MathDouble.c,1356 :: 		
0x1176	0x5007      	MOVF        R7, 0, 0
;__Lib_MathDouble.c,1357 :: 		
0x1178	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,1358 :: 		
0x117A	0xF009EF4F  	GOTO        JPDSETFDZ32
;__Lib_MathDouble.c,1360 :: 		
0x117E	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,1361 :: 		
0x1180	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,1362 :: 		
0x1182	0xF009EF54  	GOTO        JPDRES032
;__Lib_MathDouble.c,1364 :: 		
0x1186	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,1365 :: 		
0x1188	0x1806      	XORWF       R6, 0, 0
;__Lib_MathDouble.c,1366 :: 		
0x118A	0x6E0A      	MOVWF       R10, 0
;__Lib_MathDouble.c,1367 :: 		
0x118C	0x8E02      	BSF         R2, 7, 0
;__Lib_MathDouble.c,1368 :: 		
0x118E	0x8E06      	BSF         R6, 7, 0
;__Lib_MathDouble.c,1370 :: 		
0x1190	0x6A0E      	CLRF        R14, 0
;__Lib_MathDouble.c,1371 :: 		
0x1192	0xF008C002  	MOVFF       R2, R8
;__Lib_MathDouble.c,1372 :: 		
0x1196	0xF00CC001  	MOVFF       R1, R12
;__Lib_MathDouble.c,1373 :: 		
0x119A	0xF00DC000  	MOVFF       R0, R13
;__Lib_MathDouble.c,1375 :: 		
0x119E	0x5004      	MOVF        R4, 0, 0
;__Lib_MathDouble.c,1376 :: 		
0x11A0	0x5E0D      	SUBWF       R13, 1, 0
;__Lib_MathDouble.c,1377 :: 		
0x11A2	0x5005      	MOVF        R5, 0, 0
;__Lib_MathDouble.c,1378 :: 		
0x11A4	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1379 :: 		
0x11A6	0x3C05      	INCFSZ      R5, 0, 0
;__Lib_MathDouble.c,1381 :: 		
0x11A8	0x5E0C      	SUBWF       R12, 1, 0
;__Lib_MathDouble.c,1382 :: 		
0x11AA	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,1383 :: 		
0x11AC	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1384 :: 		
0x11AE	0x3C06      	INCFSZ      R6, 0, 0
;__Lib_MathDouble.c,1386 :: 		
0x11B0	0x5E08      	SUBWF       R8, 1, 0
;__Lib_MathDouble.c,1387 :: 		
0x11B2	0x6A08      	CLRF        R8, 0
;__Lib_MathDouble.c,1388 :: 		
0x11B4	0x6A0C      	CLRF        R12, 0
;__Lib_MathDouble.c,1389 :: 		
0x11B6	0x6A0D      	CLRF        R13, 0
;__Lib_MathDouble.c,1390 :: 		
0x11B8	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1391 :: 		
0x11BA	0xF008EFE6  	GOTO        DALIGN32OK
;__Lib_MathDouble.c,1393 :: 		
0x11BE	0x90D8      	BCF         STATUS, 0, 0
;__Lib_MathDouble.c,1394 :: 		
0x11C0	0x3202      	RRCF        R2, 1, 0
;__Lib_MathDouble.c,1395 :: 		
0x11C2	0x3201      	RRCF        R1, 1, 0
;__Lib_MathDouble.c,1396 :: 		
0x11C4	0x3200      	RRCF        R0, 1, 0
;__Lib_MathDouble.c,1397 :: 		
0x11C6	0x3208      	RRCF        R8, 1, 0
;__Lib_MathDouble.c,1398 :: 		
0x11C8	0x0E01      	MOVLW       1
;__Lib_MathDouble.c,1399 :: 		
0x11CA	0x6E0E      	MOVWF       R14, 0
;__Lib_MathDouble.c,1400 :: 		
DALIGN32OK:
;__Lib_MathDouble.c,1401 :: 		
0x11CC	0x5007      	MOVF        R7, 0, 0
;__Lib_MathDouble.c,1402 :: 		
0x11CE	0x5E03      	SUBWF       R3, 1, 0
;__Lib_MathDouble.c,1403 :: 		
0x11D0	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1404 :: 		
0x11D2	0xF008EFF3  	GOTO        ALTB32
;__Lib_MathDouble.c,1406 :: 		
0x11D6	0x0E7E      	MOVLW       126
;__Lib_MathDouble.c,1407 :: 		
0x11D8	0x240E      	ADDWF       R14, 0, 0
;__Lib_MathDouble.c,1408 :: 		
0x11DA	0x2603      	ADDWF       R3, 1, 0
;__Lib_MathDouble.c,1409 :: 		
0x11DC	0xB0D8      	BTFSC       STATUS, 0, 0
;__Lib_MathDouble.c,1410 :: 		
0x11DE	0xF009EF59  	GOTO        JPDSETFOV32
;__Lib_MathDouble.c,1411 :: 		
0x11E2	0xF008EFF9  	GOTO        DARGOK32
;__Lib_MathDouble.c,1412 :: 		
ALTB32:
;__Lib_MathDouble.c,1413 :: 		
0x11E6	0x0E7E      	MOVLW       126
;__Lib_MathDouble.c,1414 :: 		
0x11E8	0x240E      	ADDWF       R14, 0, 0
;__Lib_MathDouble.c,1415 :: 		
0x11EA	0x2603      	ADDWF       R3, 1, 0
;__Lib_MathDouble.c,1416 :: 		
0x11EC	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1417 :: 		
0x11EE	0xF009EF5E  	GOTO        JPDSETFUN32
;__Lib_MathDouble.c,1418 :: 		
DARGOK32:
;__Lib_MathDouble.c,1419 :: 		
0x11F2	0x0E18      	MOVLW       24
;__Lib_MathDouble.c,1420 :: 		
0x11F4	0x6E0B      	MOVWF       R11, 0
;__Lib_MathDouble.c,1421 :: 		
DLOOP32:
;__Lib_MathDouble.c,1422 :: 		
0x11F6	0x360D      	RLCF        R13, 1, 0
;__Lib_MathDouble.c,1423 :: 		
0x11F8	0x360C      	RLCF        R12, 1, 0
;__Lib_MathDouble.c,1424 :: 		
0x11FA	0x3608      	RLCF        R8, 1, 0
;__Lib_MathDouble.c,1425 :: 		
0x11FC	0x3600      	RLCF        R0, 1, 0
;__Lib_MathDouble.c,1426 :: 		
0x11FE	0x3601      	RLCF        R1, 1, 0
;__Lib_MathDouble.c,1427 :: 		
0x1200	0x3602      	RLCF        R2, 1, 0
;__Lib_MathDouble.c,1428 :: 		
0x1202	0x360E      	RLCF        R14, 1, 0
;__Lib_MathDouble.c,1430 :: 		
0x1204	0x5004      	MOVF        R4, 0, 0
;__Lib_MathDouble.c,1431 :: 		
0x1206	0x5E00      	SUBWF       R0, 1, 0
;__Lib_MathDouble.c,1432 :: 		
0x1208	0x5005      	MOVF        R5, 0, 0
;__Lib_MathDouble.c,1433 :: 		
0x120A	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1434 :: 		
0x120C	0x3C05      	INCFSZ      R5, 0, 0
;__Lib_MathDouble.c,1436 :: 		
0x120E	0x5E01      	SUBWF       R1, 1, 0
;__Lib_MathDouble.c,1437 :: 		
0x1210	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,1438 :: 		
0x1212	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1439 :: 		
0x1214	0x3C06      	INCFSZ      R6, 0, 0
;__Lib_MathDouble.c,1441 :: 		
0x1216	0x5E02      	SUBWF       R2, 1, 0
;__Lib_MathDouble.c,1442 :: 		
0x1218	0x3406      	RLCF        R6, 0, 0
;__Lib_MathDouble.c,1443 :: 		
0x121A	0x120E      	IORWF       R14, 1, 0
;__Lib_MathDouble.c,1444 :: 		
0x121C	0xA00E      	BTFSS       R14, 0, 0
;__Lib_MathDouble.c,1445 :: 		
0x121E	0xF009EF14  	GOTO        DREST32
;__Lib_MathDouble.c,1446 :: 		
0x1222	0x800D      	BSF         R13, 0, 0
;__Lib_MathDouble.c,1447 :: 		
0x1224	0xF009EF1F  	GOTO        DOK32
;__Lib_MathDouble.c,1448 :: 		
DREST32:
;__Lib_MathDouble.c,1449 :: 		
0x1228	0x5004      	MOVF        R4, 0, 0
;__Lib_MathDouble.c,1450 :: 		
0x122A	0x2600      	ADDWF       R0, 1, 0
;__Lib_MathDouble.c,1451 :: 		
0x122C	0x5005      	MOVF        R5, 0, 0
;__Lib_MathDouble.c,1452 :: 		
0x122E	0xB0D8      	BTFSC       STATUS, 0, 0
;__Lib_MathDouble.c,1453 :: 		
0x1230	0x3C05      	INCFSZ      R5, 0, 0
;__Lib_MathDouble.c,1455 :: 		
0x1232	0x2601      	ADDWF       R1, 1, 0
;__Lib_MathDouble.c,1456 :: 		
0x1234	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,1457 :: 		
0x1236	0xB0D8      	BTFSC       STATUS, 0, 0
;__Lib_MathDouble.c,1458 :: 		
0x1238	0x2806      	INCF        R6, 0, 0
;__Lib_MathDouble.c,1459 :: 		
0x123A	0x2602      	ADDWF       R2, 1, 0
;__Lib_MathDouble.c,1460 :: 		
0x123C	0x900D      	BCF         R13, 0, 0
;__Lib_MathDouble.c,1461 :: 		
DOK32:
;__Lib_MathDouble.c,1462 :: 		
0x123E	0x2E0B      	DECFSZ      R11, 1, 0
;__Lib_MathDouble.c,1463 :: 		
0x1240	0xF008EFFB  	GOTO        DLOOP32
;__Lib_MathDouble.c,1467 :: 		
0x1244	0xF009EF45  	GOTO        DIV32OK
;__Lib_MathDouble.c,1468 :: 		
0x1248	0x90D8      	BCF         STATUS, 0, 0
;__Lib_MathDouble.c,1469 :: 		
0x124A	0x3600      	RLCF        R0, 1, 0
;__Lib_MathDouble.c,1470 :: 		
0x124C	0x3601      	RLCF        R1, 1, 0
;__Lib_MathDouble.c,1471 :: 		
0x124E	0x3602      	RLCF        R2, 1, 0
;__Lib_MathDouble.c,1472 :: 		
0x1250	0x360E      	RLCF        R14, 1, 0
;__Lib_MathDouble.c,1474 :: 		
0x1252	0x5004      	MOVF        R4, 0, 0
;__Lib_MathDouble.c,1475 :: 		
0x1254	0x5E00      	SUBWF       R0, 1, 0
;__Lib_MathDouble.c,1476 :: 		
0x1256	0x5005      	MOVF        R5, 0, 0
;__Lib_MathDouble.c,1477 :: 		
0x1258	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1478 :: 		
0x125A	0x3C05      	INCFSZ      R5, 0, 0
;__Lib_MathDouble.c,1479 :: 		
0x125C	0x5E01      	SUBWF       R1, 1, 0
;__Lib_MathDouble.c,1480 :: 		
0x125E	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,1481 :: 		
0x1260	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1482 :: 		
0x1262	0x3C06      	INCFSZ      R6, 0, 0
;__Lib_MathDouble.c,1483 :: 		
0x1264	0x5E02      	SUBWF       R2, 1, 0
;__Lib_MathDouble.c,1484 :: 		
0x1266	0x3406      	RLCF        R6, 0, 0
;__Lib_MathDouble.c,1485 :: 		
0x1268	0x100E      	IORWF       R14, 0, 0
;__Lib_MathDouble.c,1486 :: 		
0x126A	0x0B01      	ANDLW       1
;__Lib_MathDouble.c,1487 :: 		
0x126C	0x260D      	ADDWF       R13, 1, 0
;__Lib_MathDouble.c,1488 :: 		
0x126E	0xB0D8      	BTFSC       STATUS, 0, 0
;__Lib_MathDouble.c,1489 :: 		
0x1270	0x2A0C      	INCF        R12, 1, 0
;__Lib_MathDouble.c,1490 :: 		
0x1272	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,1491 :: 		
0x1274	0x2A08      	INCF        R8, 1, 0
;__Lib_MathDouble.c,1492 :: 		
0x1276	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,1493 :: 		
0x1278	0xF009EF45  	GOTO        DIV32OK
;__Lib_MathDouble.c,1494 :: 		
0x127C	0x3208      	RRCF        R8, 1, 0
;__Lib_MathDouble.c,1495 :: 		
0x127E	0x320C      	RRCF        R12, 1, 0
;__Lib_MathDouble.c,1496 :: 		
0x1280	0x320D      	RRCF        R13, 1, 0
;__Lib_MathDouble.c,1497 :: 		
0x1282	0x2A03      	INCF        R3, 1, 0
;__Lib_MathDouble.c,1498 :: 		
0x1284	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,1499 :: 		
0x1286	0xF009EF59  	GOTO        JPDSETFOV32
;__Lib_MathDouble.c,1500 :: 		
DIV32OK:
;__Lib_MathDouble.c,1501 :: 		
0x128A	0xAE0A      	BTFSS       R10, 7, 0
;__Lib_MathDouble.c,1502 :: 		
0x128C	0x9E08      	BCF         R8, 7, 0
;__Lib_MathDouble.c,1503 :: 		
0x128E	0x5008      	MOVF        R8, 0, 0
;__Lib_MathDouble.c,1504 :: 		
0x1290	0x6E02      	MOVWF       R2, 0
;__Lib_MathDouble.c,1505 :: 		
0x1292	0x500C      	MOVF        R12, 0, 0
;__Lib_MathDouble.c,1506 :: 		
0x1294	0x6E01      	MOVWF       R1, 0
;__Lib_MathDouble.c,1507 :: 		
0x1296	0x500D      	MOVF        R13, 0, 0
;__Lib_MathDouble.c,1508 :: 		
0x1298	0x6E00      	MOVWF       R0, 0
;__Lib_MathDouble.c,1511 :: 		
0x129A	0xF009EF61  	GOTO        DIV32EEE
;__Lib_MathDouble.c,1512 :: 		
JPDSETFDZ32:
;__Lib_MathDouble.c,1513 :: 		
0x129E	0x0E01      	MOVLW       1
;__Lib_MathDouble.c,1516 :: 		
0x12A0	0xF002ECB2  	CALL        _SETFDZ32, 0
;__Lib_MathDouble.c,1518 :: 		
0x12A4	0xF009EF61  	GOTO        DIV32EEE
;__Lib_MathDouble.c,1519 :: 		
JPDRES032:
;__Lib_MathDouble.c,1520 :: 		
0x12A8	0x0E02      	MOVLW       2
;__Lib_MathDouble.c,1523 :: 		
0x12AA	0xF000ECB3  	CALL        _RES032, 0
;__Lib_MathDouble.c,1525 :: 		
0x12AE	0xF009EF61  	GOTO        DIV32EEE
;__Lib_MathDouble.c,1526 :: 		
JPDSETFOV32:
;__Lib_MathDouble.c,1527 :: 		
0x12B2	0x0E04      	MOVLW       4
;__Lib_MathDouble.c,1530 :: 		
0x12B4	0xF000ECF8  	CALL        _SETFOV32, 0
;__Lib_MathDouble.c,1532 :: 		
0x12B8	0xF009EF61  	GOTO        DIV32EEE
;__Lib_MathDouble.c,1533 :: 		
JPDSETFUN32:
;__Lib_MathDouble.c,1534 :: 		
0x12BC	0x0E08      	MOVLW       8
;__Lib_MathDouble.c,1537 :: 		
0x12BE	0xF000ECA6  	CALL        _SETFUN32, 0
;__Lib_MathDouble.c,1539 :: 		
DIV32EEE:
;__Lib_MathDouble.c,1547 :: 		
L_end_Div_32x32_FP:
0x12C2	0x0012      	RETURN      0
; end of _Div_32x32_FP
_Word2Double:
;__Lib_MathDouble.c,2335 :: 		
;__Lib_MathDouble.c,2344 :: 		
0x12C4	0x5000      	MOVF        R0, 0, 0
;__Lib_MathDouble.c,2345 :: 		
0x12C6	0x6E08      	MOVWF       R8, 0
;__Lib_MathDouble.c,2346 :: 		
0x12C8	0x5001      	MOVF        R1, 0, 0
;__Lib_MathDouble.c,2347 :: 		
0x12CA	0x6E00      	MOVWF       R0, 0
;__Lib_MathDouble.c,2348 :: 		
0x12CC	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,2349 :: 		
0x12CE	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,2350 :: 		
0x12D0	0x6A03      	CLRF        R3, 0
;__Lib_MathDouble.c,2353 :: 		
0x12D2	0x6A0B      	CLRF        R11, 0
;__Lib_MathDouble.c,2354 :: 		
