;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 17/04/2017 09:56:42
;----------------------------------------------

;Address Opcode 	ASM
;__Lib_MathDouble.c,420 :: 		
NRM40JPFIXSIGN32:
;__Lib_MathDouble.c,421 :: 		
0x0B3C	0x0E02      	MOVLW       2
;__Lib_MathDouble.c,422 :: 		
0x0B3E	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,424 :: 		
0x0B40	0xF001EC2C  	CALL        _FIXSIGN32, 0
;__Lib_MathDouble.c,426 :: 		
0x0B44	0xF005EFAE  	GOTO        NRM40EEE
;__Lib_MathDouble.c,427 :: 		
NRM40JPSETFOV32:
;__Lib_MathDouble.c,428 :: 		
0x0B48	0x0E04      	MOVLW       4
;__Lib_MathDouble.c,429 :: 		
0x0B4A	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,431 :: 		
0x0B4C	0xF001EC30  	CALL        _SETFOV32, 0
;__Lib_MathDouble.c,433 :: 		
0x0B50	0xF005EFAE  	GOTO        NRM40EEE
;__Lib_MathDouble.c,434 :: 		
NRM40JPRES032:
;__Lib_MathDouble.c,435 :: 		
0x0B54	0x0E08      	MOVLW       8
;__Lib_MathDouble.c,436 :: 		
0x0B56	0x6E0C      	MOVWF       R12, 0
;__Lib_MathDouble.c,438 :: 		
0x0B58	0xF000ECFD  	CALL        _RES032, 0
;__Lib_MathDouble.c,440 :: 		
NRM40EEE:
;__Lib_MathDouble.c,448 :: 		
L_end_NRM4032:
0x0B5C	0x0012      	RETURN      0
; end of _NRM4032
_Mul_32x32_FP:
;__Lib_MathDouble.c,1130 :: 		
;__Lib_MathDouble.c,1148 :: 		
0x0B5E	0x6A08      	CLRF        R8, 0
;__Lib_MathDouble.c,1149 :: 		
0x0B60	0x6A09      	CLRF        R9, 0
;__Lib_MathDouble.c,1151 :: 		
0x0B62	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1152 :: 		
0x0B64	0x6207      	CPFSEQ      R7, 0
;__Lib_MathDouble.c,1153 :: 		
0x0B66	0x6403      	CPFSGT      R3, 0
;__Lib_MathDouble.c,1154 :: 		
0x0B68	0xF006EF34  	GOTO        MULJPRES032
;__Lib_MathDouble.c,1157 :: 		
0x0B6C	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,1158 :: 		
0x0B6E	0x1806      	XORWF       R6, 0, 0
;__Lib_MathDouble.c,1159 :: 		
0x0B70	0x6E0A      	MOVWF       R10, 0
;__Lib_MathDouble.c,1161 :: 		
0x0B72	0x5007      	MOVF        R7, 0, 0
;__Lib_MathDouble.c,1162 :: 		
0x0B74	0x2603      	ADDWF       R3, 1, 0
;__Lib_MathDouble.c,1163 :: 		
0x0B76	0x0E7E      	MOVLW       126
;__Lib_MathDouble.c,1164 :: 		
0x0B78	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1165 :: 		
0x0B7A	0xF005EFC5  	GOTO        MTUN32
;__Lib_MathDouble.c,1167 :: 		
0x0B7E	0x5E03      	SUBWF       R3, 1, 0
;__Lib_MathDouble.c,1168 :: 		
0x0B80	0xB0D8      	BTFSC       STATUS, 0, 0
;__Lib_MathDouble.c,1169 :: 		
0x0B82	0xF006EF39  	GOTO        MULJPSETFOV32
;__Lib_MathDouble.c,1170 :: 		
0x0B86	0xF005EFC9  	GOTO        MOK32
;__Lib_MathDouble.c,1172 :: 		
MTUN32:
;__Lib_MathDouble.c,1173 :: 		
0x0B8A	0x5E03      	SUBWF       R3, 1, 0
;__Lib_MathDouble.c,1174 :: 		
0x0B8C	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1175 :: 		
0x0B8E	0xF006EF3E  	GOTO        MULJPSETFUN32
;__Lib_MathDouble.c,1177 :: 		
MOK32:
;__Lib_MathDouble.c,1178 :: 		
0x0B92	0x8E02      	BSF         R2, 7, 0
;__Lib_MathDouble.c,1179 :: 		
0x0B94	0x8E06      	BSF         R6, 7, 0
;__Lib_MathDouble.c,1181 :: 		
0x0B96	0xF00EC002  	MOVFF       R2, R14
;__Lib_MathDouble.c,1182 :: 		
0x0B9A	0xF00BC001  	MOVFF       R1, R11
;__Lib_MathDouble.c,1183 :: 		
0x0B9E	0xF00DC000  	MOVFF       R0, R13
;__Lib_MathDouble.c,1185 :: 		
0x0BA2	0x5000      	MOVF        R0, 0, 0
;__Lib_MathDouble.c,1186 :: 		
0x0BA4	0x0204      	MULWF       R4, 0
;__Lib_MathDouble.c,1187 :: 		
0x0BA6	0xF00CCFF4  	MOVFF       PRODH, R12
;__Lib_MathDouble.c,1189 :: 		
0x0BAA	0x5001      	MOVF        R1, 0, 0
;__Lib_MathDouble.c,1190 :: 		
0x0BAC	0x0205      	MULWF       R5, 0
;__Lib_MathDouble.c,1191 :: 		
0x0BAE	0xF000CFF4  	MOVFF       PRODH, R0
;__Lib_MathDouble.c,1192 :: 		
0x0BB2	0xF008CFF3  	MOVFF       PRODL, R8
;__Lib_MathDouble.c,1194 :: 		
0x0BB6	0x0204      	MULWF       R4, 0
;__Lib_MathDouble.c,1195 :: 		
0x0BB8	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1196 :: 		
0x0BBA	0x260C      	ADDWF       R12, 1, 0
;__Lib_MathDouble.c,1197 :: 		
0x0BBC	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1198 :: 		
0x0BBE	0x2208      	ADDWFC      R8, 1, 0
;__Lib_MathDouble.c,1199 :: 		
0x0BC0	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1200 :: 		
0x0BC2	0x2200      	ADDWFC      R0, 1, 0
;__Lib_MathDouble.c,1202 :: 		
0x0BC4	0x500D      	MOVF        R13, 0, 0
;__Lib_MathDouble.c,1203 :: 		
0x0BC6	0x0205      	MULWF       R5, 0
;__Lib_MathDouble.c,1204 :: 		
0x0BC8	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1205 :: 		
0x0BCA	0x260C      	ADDWF       R12, 1, 0
;__Lib_MathDouble.c,1206 :: 		
0x0BCC	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1207 :: 		
0x0BCE	0x2208      	ADDWFC      R8, 1, 0
;__Lib_MathDouble.c,1208 :: 		
0x0BD0	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1209 :: 		
0x0BD2	0x2200      	ADDWFC      R0, 1, 0
;__Lib_MathDouble.c,1211 :: 		
0x0BD4	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,1212 :: 		
0x0BD6	0x0204      	MULWF       R4, 0
;__Lib_MathDouble.c,1213 :: 		
0x0BD8	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1214 :: 		
0x0BDA	0x2608      	ADDWF       R8, 1, 0
;__Lib_MathDouble.c,1215 :: 		
0x0BDC	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1216 :: 		
0x0BDE	0x2200      	ADDWFC      R0, 1, 0
;__Lib_MathDouble.c,1217 :: 		
0x0BE0	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,1218 :: 		
0x0BE2	0x0205      	MULWF       R5, 0
;__Lib_MathDouble.c,1219 :: 		
0x0BE4	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,1220 :: 		
0x0BE6	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1221 :: 		
0x0BE8	0x2201      	ADDWFC      R1, 1, 0
;__Lib_MathDouble.c,1222 :: 		
0x0BEA	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1223 :: 		
0x0BEC	0x2600      	ADDWF       R0, 1, 0
;__Lib_MathDouble.c,1224 :: 		
0x0BEE	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1225 :: 		
0x0BF0	0x2201      	ADDWFC      R1, 1, 0
;__Lib_MathDouble.c,1227 :: 		
0x0BF2	0x500D      	MOVF        R13, 0, 0
;__Lib_MathDouble.c,1228 :: 		
0x0BF4	0x0206      	MULWF       R6, 0
;__Lib_MathDouble.c,1229 :: 		
0x0BF6	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1230 :: 		
0x0BF8	0x2608      	ADDWF       R8, 1, 0
;__Lib_MathDouble.c,1231 :: 		
0x0BFA	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1232 :: 		
0x0BFC	0x2200      	ADDWFC      R0, 1, 0
;__Lib_MathDouble.c,1233 :: 		
0x0BFE	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,1234 :: 		
0x0C00	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1235 :: 		
0x0C02	0x2201      	ADDWFC      R1, 1, 0
;__Lib_MathDouble.c,1236 :: 		
0x0C04	0x2202      	ADDWFC      R2, 1, 0
;__Lib_MathDouble.c,1238 :: 		
0x0C06	0x500B      	MOVF        R11, 0, 0
;__Lib_MathDouble.c,1239 :: 		
0x0C08	0x0206      	MULWF       R6, 0
;__Lib_MathDouble.c,1240 :: 		
0x0C0A	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1241 :: 		
0x0C0C	0x2600      	ADDWF       R0, 1, 0
;__Lib_MathDouble.c,1242 :: 		
0x0C0E	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1243 :: 		
0x0C10	0x2201      	ADDWFC      R1, 1, 0
;__Lib_MathDouble.c,1244 :: 		
0x0C12	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1245 :: 		
0x0C14	0x2202      	ADDWFC      R2, 1, 0
;__Lib_MathDouble.c,1247 :: 		
0x0C16	0x500E      	MOVF        R14, 0, 0
;__Lib_MathDouble.c,1248 :: 		
0x0C18	0x0206      	MULWF       R6, 0
;__Lib_MathDouble.c,1249 :: 		
0x0C1A	0x50F3      	MOVF        PRODL, 0, 0
;__Lib_MathDouble.c,1250 :: 		
0x0C1C	0x2601      	ADDWF       R1, 1, 0
;__Lib_MathDouble.c,1251 :: 		
0x0C1E	0x50F4      	MOVF        PRODH, 0, 0
;__Lib_MathDouble.c,1252 :: 		
0x0C20	0x2202      	ADDWFC      R2, 1, 0
;__Lib_MathDouble.c,1254 :: 		
0x0C22	0xBE02      	BTFSC       R2, 7, 0
;__Lib_MathDouble.c,1255 :: 		
0x0C24	0xF006EF1C  	GOTO        MROUND32
;__Lib_MathDouble.c,1256 :: 		
0x0C28	0x3608      	RLCF        R8, 1, 0
;__Lib_MathDouble.c,1257 :: 		
0x0C2A	0x3600      	RLCF        R0, 1, 0
;__Lib_MathDouble.c,1258 :: 		
0x0C2C	0x3601      	RLCF        R1, 1, 0
;__Lib_MathDouble.c,1259 :: 		
0x0C2E	0x3602      	RLCF        R2, 1, 0
;__Lib_MathDouble.c,1260 :: 		
0x0C30	0x0603      	DECF        R3, 1, 0
;__Lib_MathDouble.c,1261 :: 		
0x0C32	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,1262 :: 		
0x0C34	0xF006EF3E  	GOTO        MULJPSETFUN32
;__Lib_MathDouble.c,1264 :: 		
MROUND32:
;__Lib_MathDouble.c,1267 :: 		
0x0C38	0xF006EF2F  	GOTO        MUL32OK
;__Lib_MathDouble.c,1268 :: 		
0x0C3C	0x80D8      	BSF         STATUS, 0, 0
;__Lib_MathDouble.c,1269 :: 		
0x0C3E	0x0E80      	MOVLW       128
;__Lib_MathDouble.c,1270 :: 		
0x0C40	0x6408      	CPFSGT      R8, 0
;__Lib_MathDouble.c,1271 :: 		
0x0C42	0x3000      	RRCF        R0, 0, 0
;__Lib_MathDouble.c,1272 :: 		
0x0C44	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1273 :: 		
0x0C46	0x2200      	ADDWFC      R0, 1, 0
;__Lib_MathDouble.c,1274 :: 		
0x0C48	0x2201      	ADDWFC      R1, 1, 0
;__Lib_MathDouble.c,1275 :: 		
0x0C4A	0x2202      	ADDWFC      R2, 1, 0
;__Lib_MathDouble.c,1277 :: 		
0x0C4C	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,1278 :: 		
0x0C4E	0xF006EF2F  	GOTO        MUL32OK
;__Lib_MathDouble.c,1279 :: 		
0x0C52	0x3202      	RRCF        R2, 1, 0
;__Lib_MathDouble.c,1280 :: 		
0x0C54	0x3201      	RRCF        R1, 1, 0
;__Lib_MathDouble.c,1281 :: 		
0x0C56	0x3200      	RRCF        R0, 1, 0
;__Lib_MathDouble.c,1282 :: 		
0x0C58	0x4A03      	INFSNZ      R3, 1, 0
;__Lib_MathDouble.c,1283 :: 		
0x0C5A	0xF006EF39  	GOTO        MULJPSETFOV32
;__Lib_MathDouble.c,1285 :: 		
MUL32OK:
;__Lib_MathDouble.c,1286 :: 		
0x0C5E	0xAE0A      	BTFSS       R10, 7, 0
;__Lib_MathDouble.c,1287 :: 		
0x0C60	0x9E02      	BCF         R2, 7, 0
;__Lib_MathDouble.c,1289 :: 		
0x0C62	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,1290 :: 		
0x0C64	0xF006EF41  	GOTO        MULEEE
;__Lib_MathDouble.c,1291 :: 		
MULJPRES032:
;__Lib_MathDouble.c,1292 :: 		
0x0C68	0x0E01      	MOVLW       1
;__Lib_MathDouble.c,1295 :: 		
0x0C6A	0xF000ECFD  	CALL        _RES032, 0
;__Lib_MathDouble.c,1297 :: 		
0x0C6E	0xF006EF41  	GOTO        MULEEE
;__Lib_MathDouble.c,1298 :: 		
MULJPSETFOV32:
;__Lib_MathDouble.c,1299 :: 		
0x0C72	0x0E02      	MOVLW       2
;__Lib_MathDouble.c,1302 :: 		
0x0C74	0xF001EC30  	CALL        _SETFOV32, 0
;__Lib_MathDouble.c,1304 :: 		
0x0C78	0xF006EF41  	GOTO        MULEEE
;__Lib_MathDouble.c,1305 :: 		
MULJPSETFUN32:
;__Lib_MathDouble.c,1306 :: 		
0x0C7C	0x0E04      	MOVLW       4
;__Lib_MathDouble.c,1309 :: 		
0x0C7E	0xF001EC1F  	CALL        _SETFUN32, 0
;__Lib_MathDouble.c,1311 :: 		
MULEEE:
;__Lib_MathDouble.c,1318 :: 		
L_end_Mul_32x32_FP:
0x0C82	0x0012      	RETURN      0
; end of _Mul_32x32_FP
_IntToStr:
;__Lib_Conversions.c,146 :: 		
;__Lib_Conversions.c,152 :: 		
0x0C84	0x0101      	MOVLB       1
0x0C86	0x6BC7      	CLRF        IntToStr_negative_L0, 1
0x0C88	0x6BC8      	CLRF        IntToStr_negative_L0+1, 1
;__Lib_Conversions.c,153 :: 		
0x0C8A	0xF1C9C1C1  	MOVFF       FARG_IntToStr_input, IntToStr_inword_L0
0x0C8E	0xF1CAC1C2  	MOVFF       FARG_IntToStr_input+1, IntToStr_inword_L0+1
;__Lib_Conversions.c,154 :: 		
0x0C92	0x0E80      	MOVLW       128
0x0C94	0x19C2      	XORWF       FARG_IntToStr_input+1, 0, 1
0x0C96	0x6E00      	MOVWF       R0 
0x0C98	0x0E80      	MOVLW       128
0x0C9A	0x5C00      	SUBWF       R0, 0 
0x0C9C	0xE102      	BNZ         L__IntToStr115
0x0C9E	0x0E00      	MOVLW       0
0x0CA0	0x5DC1      	SUBWF       FARG_IntToStr_input, 0, 1
L__IntToStr115:
0x0CA2	0xE20B      	BC          L_IntToStr23
;__Lib_Conversions.c,155 :: 		
0x0CA4	0x0E01      	MOVLW       1
0x0CA6	0x6FC7      	MOVWF       IntToStr_negative_L0, 1
0x0CA8	0x0E00      	MOVLW       0
0x0CAA	0x6FC8      	MOVWF       IntToStr_negative_L0+1, 1
;__Lib_Conversions.c,156 :: 		
0x0CAC	0x51C1      	MOVF        FARG_IntToStr_input, 0, 1
0x0CAE	0x0800      	SUBLW       0
0x0CB0	0x6FC9      	MOVWF       IntToStr_inword_L0, 1
0x0CB2	0xF1CAC1C2  	MOVFF       FARG_IntToStr_input+1, IntToStr_inword_L0+1
0x0CB6	0x0E00      	MOVLW       0
0x0CB8	0x57CA      	SUBFWB      IntToStr_inword_L0+1, 1, 1
;__Lib_Conversions.c,157 :: 		
L_IntToStr23:
;__Lib_Conversions.c,158 :: 		
0x0CBA	0xF1CBC1C9  	MOVFF       IntToStr_inword_L0, FARG_WordToStr_input
0x0CBE	0xF1CCC1CA  	MOVFF       IntToStr_inword_L0+1, FARG_WordToStr_input+1
0x0CC2	0xF1CDC1C3  	MOVFF       FARG_IntToStr_output, FARG_WordToStr_output
0x0CC6	0xF1CEC1C4  	MOVFF       FARG_IntToStr_output+1, FARG_WordToStr_output+1
0x0CCA	0xF001EC3C  	CALL        _WordToStr, 0
;__Lib_Conversions.c,160 :: 		
0x0CCE	0x0E06      	MOVLW       6
0x0CD0	0x6FC5      	MOVWF       IntToStr_i_L0, 1
0x0CD2	0x0E00      	MOVLW       0
0x0CD4	0x6FC6      	MOVWF       IntToStr_i_L0+1, 1
;__Lib_Conversions.c,161 :: 		
L_IntToStr24:
0x0CD6	0x0E00      	MOVLW       0
0x0CD8	0x6E00      	MOVWF       R0 
0x0CDA	0x51C6      	MOVF        IntToStr_i_L0+1, 0, 1
0x0CDC	0x5C00      	SUBWF       R0, 0 
0x0CDE	0xE102      	BNZ         L__IntToStr116
0x0CE0	0x51C5      	MOVF        IntToStr_i_L0, 0, 1
0x0CE2	0x0800      	SUBLW       0
L__IntToStr116:
0x0CE4	0xE219      	BC          L_IntToStr25
;__Lib_Conversions.c,162 :: 		
0x0CE6	0x51C5      	MOVF        IntToStr_i_L0, 0, 1
0x0CE8	0x25C3      	ADDWF       FARG_IntToStr_output, 0, 1
0x0CEA	0x6EE1      	MOVWF       FSR1L 
0x0CEC	0x51C6      	MOVF        IntToStr_i_L0+1, 0, 1
0x0CEE	0x21C4      	ADDWFC      FARG_IntToStr_output+1, 0, 1
0x0CF0	0x6EE2      	MOVWF       FSR1H 
0x0CF2	0x0E01      	MOVLW       1
0x0CF4	0x5DC5      	SUBWF       IntToStr_i_L0, 0, 1
0x0CF6	0x6E00      	MOVWF       R0 
0x0CF8	0x0E00      	MOVLW       0
0x0CFA	0x59C6      	SUBWFB      IntToStr_i_L0+1, 0, 1
0x0CFC	0x6E01      	MOVWF       R1 
0x0CFE	0x5000      	MOVF        R0, 0 
0x0D00	0x25C3      	ADDWF       FARG_IntToStr_output, 0, 1
0x0D02	0x6EE9      	MOVWF       FSR0L 
0x0D04	0x5001      	MOVF        R1, 0 
0x0D06	0x21C4      	ADDWFC      FARG_IntToStr_output+1, 0, 1
0x0D08	0x6EEA      	MOVWF       FSR0H 
0x0D0A	0xFFE6CFEE  	MOVFF       POSTINC0, POSTINC1
;__Lib_Conversions.c,163 :: 		
0x0D0E	0x0E01      	MOVLW       1
0x0D10	0x5FC5      	SUBWF       IntToStr_i_L0, 1, 1
0x0D12	0x0E00      	MOVLW       0
0x0D14	0x5BC6      	SUBWFB      IntToStr_i_L0+1, 1, 1
;__Lib_Conversions.c,164 :: 		
0x0D16	0xD7DF      	BRA         L_IntToStr24
L_IntToStr25:
;__Lib_Conversions.c,165 :: 		
0x0D18	0xFFE1C1C3  	MOVFF       FARG_IntToStr_output, FSR1L
0x0D1C	0xFFE2C1C4  	MOVFF       FARG_IntToStr_output+1, FSR1H
0x0D20	0x0E20      	MOVLW       32
0x0D22	0x6EE6      	MOVWF       POSTINC1 
;__Lib_Conversions.c,166 :: 		
0x0D24	0x51C7      	MOVF        IntToStr_negative_L0, 0, 1
0x0D26	0x11C8      	IORWF       IntToStr_negative_L0+1, 0, 1
0x0D28	0xE01A      	BZ          L_IntToStr26
;__Lib_Conversions.c,167 :: 		
0x0D2A	0x6BC5      	CLRF        IntToStr_i_L0, 1
0x0D2C	0x6BC6      	CLRF        IntToStr_i_L0+1, 1
;__Lib_Conversions.c,168 :: 		
L_IntToStr27:
0x0D2E	0x51C5      	MOVF        IntToStr_i_L0, 0, 1
0x0D30	0x25C3      	ADDWF       FARG_IntToStr_output, 0, 1
0x0D32	0x6EE9      	MOVWF       FSR0L 
0x0D34	0x51C6      	MOVF        IntToStr_i_L0+1, 0, 1
0x0D36	0x21C4      	ADDWFC      FARG_IntToStr_output+1, 0, 1
0x0D38	0x6EEA      	MOVWF       FSR0H 
0x0D3A	0x50EE      	MOVF        POSTINC0, 0 
0x0D3C	0x0A20      	XORLW       32
0x0D3E	0xE103      	BNZ         L_IntToStr28
0x0D40	0x4BC5      	INFSNZ      IntToStr_i_L0, 1, 1
0x0D42	0x2BC6      	INCF        IntToStr_i_L0+1, 1, 1
0x0D44	0xD7F4      	BRA         L_IntToStr27
L_IntToStr28:
;__Lib_Conversions.c,169 :: 		
0x0D46	0x0E01      	MOVLW       1
0x0D48	0x5FC5      	SUBWF       IntToStr_i_L0, 1, 1
0x0D4A	0x0E00      	MOVLW       0
0x0D4C	0x5BC6      	SUBWFB      IntToStr_i_L0+1, 1, 1
;__Lib_Conversions.c,170 :: 		
0x0D4E	0x51C5      	MOVF        IntToStr_i_L0, 0, 1
0x0D50	0x25C3      	ADDWF       FARG_IntToStr_output, 0, 1
0x0D52	0x6EE1      	MOVWF       FSR1L 
0x0D54	0x51C6      	MOVF        IntToStr_i_L0+1, 0, 1
0x0D56	0x21C4      	ADDWFC      FARG_IntToStr_output+1, 0, 1
0x0D58	0x6EE2      	MOVWF       FSR1H 
0x0D5A	0x0E2D      	MOVLW       45
0x0D5C	0x6EE6      	MOVWF       POSTINC1 
L_IntToStr26:
;__Lib_Conversions.c,171 :: 		
L_end_IntToStr:
0x0D5E	0x0012      	RETURN      0
; end of _IntToStr
_Compare_Double:
;__Lib_MathDouble.c,2518 :: 		
;__Lib_MathDouble.c,2529 :: 		
0x0D60	0x6A0A      	CLRF        R10, 0
;__Lib_MathDouble.c,2530 :: 		
0x0D62	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,2531 :: 		
0x0D64	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,2532 :: 		
0x0D66	0x800A      	BSF         R10, 0, 0
;__Lib_MathDouble.c,2533 :: 		
0x0D68	0x5007      	MOVF        R7, 0, 0
;__Lib_MathDouble.c,2534 :: 		
0x0D6A	0xA4D8      	BTFSS       STATUS, 2, 0
;__Lib_MathDouble.c,2535 :: 		
0x0D6C	0x820A      	BSF         R10, 1, 0
;__Lib_MathDouble.c,2537 :: 		
0x0D6E	0x500A      	MOVF        R10, 0, 0
;__Lib_MathDouble.c,2538 :: 		
0x0D70	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2539 :: 		
0x0D72	0xF007EF13  	GOTO        COMPARE_EQU
;__Lib_MathDouble.c,2540 :: 		
0x0D76	0x0A03      	XORLW       3
;__Lib_MathDouble.c,2541 :: 		
0x0D78	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2542 :: 		
0x0D7A	0xF006EFCC  	GOTO        COMPARE_NOTZERO
;__Lib_MathDouble.c,2544 :: 		
0x0D7E	0xB00A      	BTFSC       R10, 0, 0
;__Lib_MathDouble.c,2545 :: 		
0x0D80	0xF006EFC7  	GOTO        COMPARE_XNOTZERO
;__Lib_MathDouble.c,2547 :: 		
0x0D84	0xAE06      	BTFSS       R6, 7, 0
;__Lib_MathDouble.c,2548 :: 		
0x0D86	0xF007EF11  	GOTO        COMPARE_LT
;__Lib_MathDouble.c,2549 :: 		
0x0D8A	0xF007EF0F  	GOTO        COMPARE_GT
;__Lib_MathDouble.c,2550 :: 		
COMPARE_XNOTZERO:
;__Lib_MathDouble.c,2551 :: 		
0x0D8E	0xAE02      	BTFSS       R2, 7, 0
;__Lib_MathDouble.c,2552 :: 		
0x0D90	0xF007EF0F  	GOTO        COMPARE_GT
;__Lib_MathDouble.c,2553 :: 		
0x0D94	0xF007EF11  	GOTO        COMPARE_LT
;__Lib_MathDouble.c,2555 :: 		
COMPARE_NOTZERO:
;__Lib_MathDouble.c,2556 :: 		
0x0D98	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,2557 :: 		
0x0D9A	0x0B80      	ANDLW       128
;__Lib_MathDouble.c,2558 :: 		
0x0D9C	0x6E0A      	MOVWF       R10, 0
;__Lib_MathDouble.c,2559 :: 		
0x0D9E	0x9E02      	BCF         R2, 7, 0
;__Lib_MathDouble.c,2561 :: 		
0x0DA0	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,2562 :: 		
0x0DA2	0x0B80      	ANDLW       128
;__Lib_MathDouble.c,2563 :: 		
0x0DA4	0x9E06      	BCF         R6, 7, 0
;__Lib_MathDouble.c,2565 :: 		
0x0DA6	0x180A      	XORWF       R10, 0, 0
;__Lib_MathDouble.c,2566 :: 		
0x0DA8	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2567 :: 		
0x0DAA	0xF006EFDD  	GOTO        COMPARE_TESTALL
;__Lib_MathDouble.c,2569 :: 		
0x0DAE	0x500A      	MOVF        R10, 0, 0
;__Lib_MathDouble.c,2570 :: 		
0x0DB0	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2571 :: 		
0x0DB2	0xF007EF0F  	GOTO        COMPARE_GT
;__Lib_MathDouble.c,2572 :: 		
0x0DB6	0xF007EF11  	GOTO        COMPARE_LT
;__Lib_MathDouble.c,2574 :: 		
COMPARE_TESTALL:
;__Lib_MathDouble.c,2575 :: 		
0x0DBA	0x5007      	MOVF        R7, 0, 0
;__Lib_MathDouble.c,2576 :: 		
0x0DBC	0x5C03      	SUBWF       R3, 0, 0
;__Lib_MathDouble.c,2577 :: 		
0x0DBE	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2578 :: 		
0x0DC0	0xF006EFE7  	GOTO        COMPARE_C1
;__Lib_MathDouble.c,2579 :: 		
0x0DC4	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,2580 :: 		
0x0DC6	0xF007EF03  	GOTO        GT_FALSE
;__Lib_MathDouble.c,2581 :: 		
0x0DCA	0xF007EF09  	GOTO        GT_TRUE
;__Lib_MathDouble.c,2582 :: 		
COMPARE_C1:
;__Lib_MathDouble.c,2583 :: 		
0x0DCE	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,2584 :: 		
0x0DD0	0x5C02      	SUBWF       R2, 0, 0
;__Lib_MathDouble.c,2585 :: 		
0x0DD2	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2586 :: 		
0x0DD4	0xF006EFF1  	GOTO        COMPARE_C2
;__Lib_MathDouble.c,2587 :: 		
0x0DD8	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,2588 :: 		
0x0DDA	0xF007EF03  	GOTO        GT_FALSE
;__Lib_MathDouble.c,2589 :: 		
0x0DDE	0xF007EF09  	GOTO        GT_TRUE
;__Lib_MathDouble.c,2590 :: 		
COMPARE_C2:
;__Lib_MathDouble.c,2591 :: 		
0x0DE2	0x5005      	MOVF        R5, 0, 0
;__Lib_MathDouble.c,2592 :: 		
0x0DE4	0x5C01      	SUBWF       R1, 0, 0
;__Lib_MathDouble.c,2593 :: 		
0x0DE6	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2594 :: 		
0x0DE8	0xF006EFFB  	GOTO        COMPARE_C3
;__Lib_MathDouble.c,2595 :: 		
0x0DEC	0xA0D8      	BTFSS       STATUS, 0, 0
;__Lib_MathDouble.c,2596 :: 		
0x0DEE	0xF007EF03  	GOTO        GT_FALSE
;__Lib_MathDouble.c,2597 :: 		
0x0DF2	0xF007EF09  	GOTO        GT_TRUE
;__Lib_MathDouble.c,2598 :: 		
