;  LST file generated by mikroListExporter - v.2.0 
; Date/Time: 02/05/2017 15:45:56
;----------------------------------------------

;Address Opcode 	ASM
L_FloatToStr80:
0x095A	0x0E00      	MOVLW       0
0x095C	0x6E04      	MOVWF       R4 
0x095E	0x0E00      	MOVLW       0
0x0960	0x6E05      	MOVWF       R5 
0x0962	0x0E00      	MOVLW       0
0x0964	0x6E06      	MOVWF       R6 
0x0966	0x0E7F      	MOVLW       127
0x0968	0x6E07      	MOVWF       R7 
0x096A	0xF000C05F  	MOVFF       FloatToStr_un_L0, R0
0x096E	0xF001C060  	MOVFF       FloatToStr_un_L0+1, R1
0x0972	0xF002C061  	MOVFF       FloatToStr_un_L0+2, R2
0x0976	0xF003C062  	MOVFF       FloatToStr_un_L0+3, R3
0x097A	0xDD82      	RCALL       _Compare_Double
0x097C	0x0E01      	MOVLW       1
0x097E	0xB0D8      	BTFSC       STATUS, 0 
0x0980	0x0E00      	MOVLW       0
0x0982	0x6E00      	MOVWF       R0 
0x0984	0x5200      	MOVF        R0, 1 
0x0986	0xE01B      	BZ          L_FloatToStr81
;__Lib_Conversions.c,506 :: 		
0x0988	0xF000C05F  	MOVFF       FloatToStr_un_L0, R0
0x098C	0xF001C060  	MOVFF       FloatToStr_un_L0+1, R1
0x0990	0xF002C061  	MOVFF       FloatToStr_un_L0+2, R2
0x0994	0xF003C062  	MOVFF       FloatToStr_un_L0+3, R3
0x0998	0x0E00      	MOVLW       0
0x099A	0x6E04      	MOVWF       R4 
0x099C	0x0E00      	MOVLW       0
0x099E	0x6E05      	MOVWF       R5 
0x09A0	0x0E20      	MOVLW       32
0x09A2	0x6E06      	MOVWF       R6 
0x09A4	0x0E82      	MOVLW       130
0x09A6	0x6E07      	MOVWF       R7 
0x09A8	0xDCDB      	RCALL       _Mul_32x32_FP
0x09AA	0xF05FC000  	MOVFF       R0, FloatToStr_un_L0
0x09AE	0xF060C001  	MOVFF       R1, FloatToStr_un_L0+1
0x09B2	0xF061C002  	MOVFF       R2, FloatToStr_un_L0+2
0x09B6	0xF062C003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,507 :: 		
0x09BA	0x0664      	DECF        FloatToStr_dexpon_L0, 1 
;__Lib_Conversions.c,508 :: 		
0x09BC	0xD7CE      	BRA         L_FloatToStr80
L_FloatToStr81:
;__Lib_Conversions.c,513 :: 		
L_FloatToStr82:
0x09BE	0x0E00      	MOVLW       0
0x09C0	0x6E04      	MOVWF       R4 
0x09C2	0x0E00      	MOVLW       0
0x09C4	0x6E05      	MOVWF       R5 
0x09C6	0x0E20      	MOVLW       32
0x09C8	0x6E06      	MOVWF       R6 
0x09CA	0x0E82      	MOVLW       130
0x09CC	0x6E07      	MOVWF       R7 
0x09CE	0xF000C05F  	MOVFF       FloatToStr_un_L0, R0
0x09D2	0xF001C060  	MOVFF       FloatToStr_un_L0+1, R1
0x09D6	0xF002C061  	MOVFF       FloatToStr_un_L0+2, R2
0x09DA	0xF003C062  	MOVFF       FloatToStr_un_L0+3, R3
0x09DE	0xDD50      	RCALL       _Compare_Double
0x09E0	0x0E00      	MOVLW       0
0x09E2	0xB0D8      	BTFSC       STATUS, 0 
0x09E4	0x0E01      	MOVLW       1
0x09E6	0x6E00      	MOVWF       R0 
0x09E8	0x5200      	MOVF        R0, 1 
0x09EA	0xE01B      	BZ          L_FloatToStr83
;__Lib_Conversions.c,514 :: 		
0x09EC	0xF000C05F  	MOVFF       FloatToStr_un_L0, R0
0x09F0	0xF001C060  	MOVFF       FloatToStr_un_L0+1, R1
0x09F4	0xF002C061  	MOVFF       FloatToStr_un_L0+2, R2
0x09F8	0xF003C062  	MOVFF       FloatToStr_un_L0+3, R3
0x09FC	0x0ECD      	MOVLW       205
0x09FE	0x6E04      	MOVWF       R4 
0x0A00	0x0ECC      	MOVLW       204
0x0A02	0x6E05      	MOVWF       R5 
0x0A04	0x0E4C      	MOVLW       76
0x0A06	0x6E06      	MOVWF       R6 
0x0A08	0x0E7B      	MOVLW       123
0x0A0A	0x6E07      	MOVWF       R7 
0x0A0C	0xDCA9      	RCALL       _Mul_32x32_FP
0x0A0E	0xF05FC000  	MOVFF       R0, FloatToStr_un_L0
0x0A12	0xF060C001  	MOVFF       R1, FloatToStr_un_L0+1
0x0A16	0xF061C002  	MOVFF       R2, FloatToStr_un_L0+2
0x0A1A	0xF062C003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,515 :: 		
0x0A1E	0x2A64      	INCF        FloatToStr_dexpon_L0, 1 
;__Lib_Conversions.c,516 :: 		
0x0A20	0xD7CE      	BRA         L_FloatToStr82
L_FloatToStr83:
;__Lib_Conversions.c,525 :: 		
0x0A22	0x0EFF      	MOVLW       255
0x0A24	0x145F      	ANDWF       FloatToStr_un_L0, 0 
0x0A26	0x6E08      	MOVWF       R8 
0x0A28	0x0EFF      	MOVLW       255
0x0A2A	0x1460      	ANDWF       FloatToStr_un_L0+1, 0 
0x0A2C	0x6E09      	MOVWF       R9 
0x0A2E	0x0E7F      	MOVLW       127
0x0A30	0x1461      	ANDWF       FloatToStr_un_L0+2, 0 
0x0A32	0x6E0A      	MOVWF       R10 
0x0A34	0x0E00      	MOVLW       0
0x0A36	0x1462      	ANDWF       FloatToStr_un_L0+3, 0 
0x0A38	0x6E0B      	MOVWF       R11 
;__Lib_Conversions.c,526 :: 		
0x0A3A	0xF004C008  	MOVFF       R8, R4
0x0A3E	0xF005C009  	MOVFF       R9, R5
0x0A42	0xF006C00A  	MOVFF       R10, R6
0x0A46	0xF007C00B  	MOVFF       R11, R7
0x0A4A	0x3604      	RLCF        R4, 1 
0x0A4C	0x9004      	BCF         R4, 0 
0x0A4E	0x3605      	RLCF        R5, 1 
0x0A50	0x3606      	RLCF        R6, 1 
0x0A52	0x3607      	RLCF        R7, 1 
;__Lib_Conversions.c,527 :: 		
0x0A54	0x0E00      	MOVLW       0
0x0A56	0x145F      	ANDWF       FloatToStr_un_L0, 0 
0x0A58	0x6E00      	MOVWF       R0 
0x0A5A	0x0E00      	MOVLW       0
0x0A5C	0x1460      	ANDWF       FloatToStr_un_L0+1, 0 
0x0A5E	0x6E01      	MOVWF       R1 
0x0A60	0x0E00      	MOVLW       0
0x0A62	0x1461      	ANDWF       FloatToStr_un_L0+2, 0 
0x0A64	0x6E02      	MOVWF       R2 
0x0A66	0x0EFF      	MOVLW       255
0x0A68	0x1462      	ANDWF       FloatToStr_un_L0+3, 0 
0x0A6A	0x6E03      	MOVWF       R3 
0x0A6C	0xF05FC000  	MOVFF       R0, FloatToStr_un_L0
0x0A70	0xF060C001  	MOVFF       R1, FloatToStr_un_L0+1
0x0A74	0xF061C002  	MOVFF       R2, FloatToStr_un_L0+2
0x0A78	0xF062C003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,528 :: 		
0x0A7C	0x5004      	MOVF        R4, 0 
0x0A7E	0x105F      	IORWF       FloatToStr_un_L0, 0 
0x0A80	0x6E00      	MOVWF       R0 
0x0A82	0x5005      	MOVF        R5, 0 
0x0A84	0x1060      	IORWF       FloatToStr_un_L0+1, 0 
0x0A86	0x6E01      	MOVWF       R1 
0x0A88	0x5006      	MOVF        R6, 0 
0x0A8A	0x1061      	IORWF       FloatToStr_un_L0+2, 0 
0x0A8C	0x6E02      	MOVWF       R2 
0x0A8E	0x5007      	MOVF        R7, 0 
0x0A90	0x1062      	IORWF       FloatToStr_un_L0+3, 0 
0x0A92	0x6E03      	MOVWF       R3 
0x0A94	0xF05FC000  	MOVFF       R0, FloatToStr_un_L0
0x0A98	0xF060C001  	MOVFF       R1, FloatToStr_un_L0+1
0x0A9C	0xF061C002  	MOVFF       R2, FloatToStr_un_L0+2
0x0AA0	0xF062C003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,530 :: 		
0x0AA4	0x0E7F      	MOVLW       127
0x0AA6	0x5C62      	SUBWF       FloatToStr_un_L0+3, 0 
0x0AA8	0x6E00      	MOVWF       R0 
0x0AAA	0xF05EC000  	MOVFF       R0, FloatToStr_d_L0
;__Lib_Conversions.c,533 :: 		
0x0AAE	0x0E01      	MOVLW       1
0x0AB0	0x6E62      	MOVWF       FloatToStr_un_L0+3 
;__Lib_Conversions.c,534 :: 		
0x0AB2	0xF004C000  	MOVFF       R0, R4
0x0AB6	0xF000C05F  	MOVFF       FloatToStr_un_L0, R0
0x0ABA	0xF001C060  	MOVFF       FloatToStr_un_L0+1, R1
0x0ABE	0xF002C061  	MOVFF       FloatToStr_un_L0+2, R2
0x0AC2	0xF003C062  	MOVFF       FloatToStr_un_L0+3, R3
0x0AC6	0x5004      	MOVF        R4, 0 
L__FloatToStr148:
0x0AC8	0xE007      	BZ          L__FloatToStr149
0x0ACA	0x3600      	RLCF        R0, 1 
0x0ACC	0x9000      	BCF         R0, 0 
0x0ACE	0x3601      	RLCF        R1, 1 
0x0AD0	0x3602      	RLCF        R2, 1 
0x0AD2	0x3603      	RLCF        R3, 1 
0x0AD4	0x0FFF      	ADDLW       255
0x0AD6	0xD7F8      	BRA         L__FloatToStr148
L__FloatToStr149:
0x0AD8	0xF05FC000  	MOVFF       R0, FloatToStr_un_L0
0x0ADC	0xF060C001  	MOVFF       R1, FloatToStr_un_L0+1
0x0AE0	0xF061C002  	MOVFF       R2, FloatToStr_un_L0+2
0x0AE4	0xF062C003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,535 :: 		
0x0AE8	0xFFE1C05B  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0AEC	0xFFE2C05C  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0AF0	0x5062      	MOVF        FloatToStr_un_L0+3, 0 
0x0AF2	0x0F30      	ADDLW       48
0x0AF4	0x6EE6      	MOVWF       POSTINC1 
0x0AF6	0x4A5B      	INFSNZ      FARG_FloatToStr_str, 1 
0x0AF8	0x2A5C      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,536 :: 		
0x0AFA	0x0E80      	MOVLW       128
0x0AFC	0x1864      	XORWF       FloatToStr_dexpon_L0, 0 
0x0AFE	0x6E00      	MOVWF       R0 
0x0B00	0x0E80      	MOVLW       128
0x0B02	0x0A01      	XORLW       1
0x0B04	0x5C00      	SUBWF       R0, 0 
0x0B06	0xE308      	BNC         L__FloatToStr100
0x0B08	0x0E80      	MOVLW       128
0x0B0A	0x0A06      	XORLW       6
0x0B0C	0x6E00      	MOVWF       R0 
0x0B0E	0x0E80      	MOVLW       128
0x0B10	0x1864      	XORWF       FloatToStr_dexpon_L0, 0 
0x0B12	0x5C00      	SUBWF       R0, 0 
0x0B14	0xE301      	BNC         L__FloatToStr100
0x0B16	0xD00A      	BRA         L_FloatToStr86
L__FloatToStr100:
;__Lib_Conversions.c,537 :: 		
0x0B18	0xFFE1C05B  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0B1C	0xFFE2C05C  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0B20	0x0E2E      	MOVLW       46
0x0B22	0x6EE6      	MOVWF       POSTINC1 
0x0B24	0x4A5B      	INFSNZ      FARG_FloatToStr_str, 1 
0x0B26	0x2A5C      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,538 :: 		
0x0B28	0x0E01      	MOVLW       1
0x0B2A	0x6E63      	MOVWF       FloatToStr_bpoint_L0 
;__Lib_Conversions.c,539 :: 		
L_FloatToStr86:
;__Lib_Conversions.c,540 :: 		
0x0B2C	0x0E06      	MOVLW       6
0x0B2E	0x6E5E      	MOVWF       FloatToStr_d_L0 
L_FloatToStr87:
0x0B30	0x505E      	MOVF        FloatToStr_d_L0, 0 
0x0B32	0x0A00      	XORLW       0
0x0B34	0xE054      	BZ          L_FloatToStr88
;__Lib_Conversions.c,541 :: 		
0x0B36	0x6A62      	CLRF        FloatToStr_un_L0+3 
;__Lib_Conversions.c,542 :: 		
0x0B38	0xF000C05F  	MOVFF       FloatToStr_un_L0, R0
0x0B3C	0xF001C060  	MOVFF       FloatToStr_un_L0+1, R1
0x0B40	0xF002C061  	MOVFF       FloatToStr_un_L0+2, R2
0x0B44	0xF003C062  	MOVFF       FloatToStr_un_L0+3, R3
0x0B48	0x3600      	RLCF        R0, 1 
0x0B4A	0x9000      	BCF         R0, 0 
0x0B4C	0x3601      	RLCF        R1, 1 
0x0B4E	0x3602      	RLCF        R2, 1 
0x0B50	0x3603      	RLCF        R3, 1 
0x0B52	0x3600      	RLCF        R0, 1 
0x0B54	0x9000      	BCF         R0, 0 
0x0B56	0x3601      	RLCF        R1, 1 
0x0B58	0x3602      	RLCF        R2, 1 
0x0B5A	0x3603      	RLCF        R3, 1 
0x0B5C	0x505F      	MOVF        FloatToStr_un_L0, 0 
0x0B5E	0x2600      	ADDWF       R0, 1 
0x0B60	0x5060      	MOVF        FloatToStr_un_L0+1, 0 
0x0B62	0x2201      	ADDWFC      R1, 1 
0x0B64	0x5061      	MOVF        FloatToStr_un_L0+2, 0 
0x0B66	0x2202      	ADDWFC      R2, 1 
0x0B68	0x5062      	MOVF        FloatToStr_un_L0+3, 0 
0x0B6A	0x2203      	ADDWFC      R3, 1 
0x0B6C	0xF05FC000  	MOVFF       R0, FloatToStr_un_L0
0x0B70	0xF060C001  	MOVFF       R1, FloatToStr_un_L0+1
0x0B74	0xF061C002  	MOVFF       R2, FloatToStr_un_L0+2
0x0B78	0xF062C003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,543 :: 		
0x0B7C	0xF000C05F  	MOVFF       FloatToStr_un_L0, R0
0x0B80	0xF001C060  	MOVFF       FloatToStr_un_L0+1, R1
0x0B84	0xF002C061  	MOVFF       FloatToStr_un_L0+2, R2
0x0B88	0xF003C062  	MOVFF       FloatToStr_un_L0+3, R3
0x0B8C	0x3600      	RLCF        R0, 1 
0x0B8E	0x9000      	BCF         R0, 0 
0x0B90	0x3601      	RLCF        R1, 1 
0x0B92	0x3602      	RLCF        R2, 1 
0x0B94	0x3603      	RLCF        R3, 1 
0x0B96	0xF05FC000  	MOVFF       R0, FloatToStr_un_L0
0x0B9A	0xF060C001  	MOVFF       R1, FloatToStr_un_L0+1
0x0B9E	0xF061C002  	MOVFF       R2, FloatToStr_un_L0+2
0x0BA2	0xF062C003  	MOVFF       R3, FloatToStr_un_L0+3
;__Lib_Conversions.c,544 :: 		
0x0BA6	0xFFE1C05B  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0BAA	0xFFE2C05C  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0BAE	0x5062      	MOVF        FloatToStr_un_L0+3, 0 
0x0BB0	0x0F30      	ADDLW       48
0x0BB2	0x6EE6      	MOVWF       POSTINC1 
0x0BB4	0x4A5B      	INFSNZ      FARG_FloatToStr_str, 1 
0x0BB6	0x2A5C      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,545 :: 		
0x0BB8	0x5063      	MOVF        FloatToStr_bpoint_L0, 0 
0x0BBA	0x0A00      	XORLW       0
0x0BBC	0xE10E      	BNZ         L_FloatToStr90
;__Lib_Conversions.c,546 :: 		
0x0BBE	0x0664      	DECF        FloatToStr_dexpon_L0, 1 
0x0BC0	0x5064      	MOVF        FloatToStr_dexpon_L0, 0 
0x0BC2	0x0A00      	XORLW       0
0x0BC4	0xE10A      	BNZ         L_FloatToStr91
;__Lib_Conversions.c,547 :: 		
0x0BC6	0xFFE1C05B  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0BCA	0xFFE2C05C  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0BCE	0x0E2E      	MOVLW       46
0x0BD0	0x6EE6      	MOVWF       POSTINC1 
0x0BD2	0x4A5B      	INFSNZ      FARG_FloatToStr_str, 1 
0x0BD4	0x2A5C      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,548 :: 		
0x0BD6	0x0E01      	MOVLW       1
0x0BD8	0x6E63      	MOVWF       FloatToStr_bpoint_L0 
;__Lib_Conversions.c,549 :: 		
L_FloatToStr91:
L_FloatToStr90:
;__Lib_Conversions.c,540 :: 		
0x0BDA	0x065E      	DECF        FloatToStr_d_L0, 1 
;__Lib_Conversions.c,550 :: 		
0x0BDC	0xD7A9      	BRA         L_FloatToStr87
L_FloatToStr88:
;__Lib_Conversions.c,551 :: 		
L_FloatToStr92:
0x0BDE	0x0EFF      	MOVLW       255
0x0BE0	0x245B      	ADDWF       FARG_FloatToStr_str, 0 
0x0BE2	0x6EE9      	MOVWF       FSR0L 
0x0BE4	0x0EFF      	MOVLW       255
0x0BE6	0x205C      	ADDWFC      FARG_FloatToStr_str+1, 0 
0x0BE8	0x6EEA      	MOVWF       FSR0H 
0x0BEA	0x50EE      	MOVF        POSTINC0, 0 
0x0BEC	0x0A30      	XORLW       48
0x0BEE	0xE105      	BNZ         L_FloatToStr93
;__Lib_Conversions.c,552 :: 		
0x0BF0	0x0E01      	MOVLW       1
0x0BF2	0x5E5B      	SUBWF       FARG_FloatToStr_str, 1 
0x0BF4	0x0E00      	MOVLW       0
0x0BF6	0x5A5C      	SUBWFB      FARG_FloatToStr_str+1, 1 
0x0BF8	0xD7F2      	BRA         L_FloatToStr92
L_FloatToStr93:
;__Lib_Conversions.c,553 :: 		
0x0BFA	0x0EFF      	MOVLW       255
0x0BFC	0x245B      	ADDWF       FARG_FloatToStr_str, 0 
0x0BFE	0x6EE9      	MOVWF       FSR0L 
0x0C00	0x0EFF      	MOVLW       255
0x0C02	0x205C      	ADDWFC      FARG_FloatToStr_str+1, 0 
0x0C04	0x6EEA      	MOVWF       FSR0H 
0x0C06	0x50EE      	MOVF        POSTINC0, 0 
0x0C08	0x0A2E      	XORLW       46
0x0C0A	0xE104      	BNZ         L_FloatToStr94
;__Lib_Conversions.c,554 :: 		
0x0C0C	0x0E01      	MOVLW       1
0x0C0E	0x5E5B      	SUBWF       FARG_FloatToStr_str, 1 
0x0C10	0x0E00      	MOVLW       0
0x0C12	0x5A5C      	SUBWFB      FARG_FloatToStr_str+1, 1 
L_FloatToStr94:
;__Lib_Conversions.c,555 :: 		
0x0C14	0x5064      	MOVF        FloatToStr_dexpon_L0, 0 
0x0C16	0x0A00      	XORLW       0
0x0C18	0xE03D      	BZ          L_FloatToStr95
;__Lib_Conversions.c,556 :: 		
0x0C1A	0xFFE1C05B  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0C1E	0xFFE2C05C  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0C22	0x0E65      	MOVLW       101
0x0C24	0x6EE6      	MOVWF       POSTINC1 
0x0C26	0x4A5B      	INFSNZ      FARG_FloatToStr_str, 1 
0x0C28	0x2A5C      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,557 :: 		
0x0C2A	0x0E80      	MOVLW       128
0x0C2C	0x1864      	XORWF       FloatToStr_dexpon_L0, 0 
0x0C2E	0x6E00      	MOVWF       R0 
0x0C30	0x0E80      	MOVLW       128
0x0C32	0x0A00      	XORLW       0
0x0C34	0x5C00      	SUBWF       R0, 0 
0x0C36	0xE20B      	BC          L_FloatToStr96
;__Lib_Conversions.c,558 :: 		
0x0C38	0xFFE1C05B  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0C3C	0xFFE2C05C  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0C40	0x0E2D      	MOVLW       45
0x0C42	0x6EE6      	MOVWF       POSTINC1 
0x0C44	0x4A5B      	INFSNZ      FARG_FloatToStr_str, 1 
0x0C46	0x2A5C      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,559 :: 		
0x0C48	0x5064      	MOVF        FloatToStr_dexpon_L0, 0 
0x0C4A	0x0800      	SUBLW       0
0x0C4C	0x6E64      	MOVWF       FloatToStr_dexpon_L0 
;__Lib_Conversions.c,560 :: 		
L_FloatToStr96:
;__Lib_Conversions.c,561 :: 		
0x0C4E	0xF05EC064  	MOVFF       FloatToStr_dexpon_L0, FloatToStr_d_L0
;__Lib_Conversions.c,562 :: 		
0x0C52	0x5064      	MOVF        FloatToStr_dexpon_L0, 0 
0x0C54	0x0809      	SUBLW       9
0x0C56	0xE20E      	BC          L_FloatToStr97
;__Lib_Conversions.c,563 :: 		
0x0C58	0x0E0A      	MOVLW       10
0x0C5A	0x6E04      	MOVWF       R4 
0x0C5C	0xF000C05E  	MOVFF       FloatToStr_d_L0, R0
0x0C60	0xDDC6      	RCALL       _Div_8x8_U
0x0C62	0xFFE1C05B  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0C66	0xFFE2C05C  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0C6A	0x5000      	MOVF        R0, 0 
0x0C6C	0x0F30      	ADDLW       48
0x0C6E	0x6EE6      	MOVWF       POSTINC1 
0x0C70	0x4A5B      	INFSNZ      FARG_FloatToStr_str, 1 
0x0C72	0x2A5C      	INCF        FARG_FloatToStr_str+1, 1 
L_FloatToStr97:
;__Lib_Conversions.c,564 :: 		
0x0C74	0x0E0A      	MOVLW       10
0x0C76	0x6E04      	MOVWF       R4 
0x0C78	0xF000C05E  	MOVFF       FloatToStr_d_L0, R0
0x0C7C	0xDDB8      	RCALL       _Div_8x8_U
0x0C7E	0xF000C008  	MOVFF       R8, R0
0x0C82	0xFFE1C05B  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0C86	0xFFE2C05C  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0C8A	0x5000      	MOVF        R0, 0 
0x0C8C	0x0F30      	ADDLW       48
0x0C8E	0x6EE6      	MOVWF       POSTINC1 
0x0C90	0x4A5B      	INFSNZ      FARG_FloatToStr_str, 1 
0x0C92	0x2A5C      	INCF        FARG_FloatToStr_str+1, 1 
;__Lib_Conversions.c,565 :: 		
L_FloatToStr95:
;__Lib_Conversions.c,566 :: 		
0x0C94	0xFFE1C05B  	MOVFF       FARG_FloatToStr_str, FSR1L
0x0C98	0xFFE2C05C  	MOVFF       FARG_FloatToStr_str+1, FSR1H
0x0C9C	0x6AE6      	CLRF        POSTINC1 
;__Lib_Conversions.c,567 :: 		
0x0C9E	0x6A00      	CLRF        R0 
;__Lib_Conversions.c,568 :: 		
L_end_FloatToStr:
0x0CA0	0x0012      	RETURN      0
; end of _FloatToStr
_Int2Double:
;__Lib_MathDouble.c,2285 :: 		
;__Lib_MathDouble.c,2294 :: 		
0x0CA2	0xF008C000  	MOVFF       R0, R8
;__Lib_MathDouble.c,2295 :: 		
0x0CA6	0x5001      	MOVF        R1, 0, 0
;__Lib_MathDouble.c,2296 :: 		
0x0CA8	0x6E00      	MOVWF       R0, 0
;__Lib_MathDouble.c,2297 :: 		
0x0CAA	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,2298 :: 		
0x0CAC	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,2299 :: 		
0x0CAE	0x6A03      	CLRF        R3, 0
;__Lib_MathDouble.c,2302 :: 		
0x0CB0	0x6A0B      	CLRF        R11, 0
;__Lib_MathDouble.c,2303 :: 		
0x0CB2	0x6A0C      	CLRF        R12, 0
;__Lib_MathDouble.c,2304 :: 		
0x0CB4	0x6A01      	CLRF        R1, 0
;__Lib_MathDouble.c,2305 :: 		
0x0CB6	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,2306 :: 		
0x0CB8	0x6A03      	CLRF        R3, 0
;__Lib_MathDouble.c,2308 :: 		
0x0CBA	0x0E96      	MOVLW       150
;__Lib_MathDouble.c,2309 :: 		
0x0CBC	0x6E03      	MOVWF       R3, 0
;__Lib_MathDouble.c,2310 :: 		
0x0CBE	0x6A0A      	CLRF        R10, 0
;__Lib_MathDouble.c,2311 :: 		
0x0CC0	0xAE00      	BTFSS       R0, 7, 0
;__Lib_MathDouble.c,2312 :: 		
0x0CC2	0xF006EF69  	GOTO        FLO1632EEE
;__Lib_MathDouble.c,2314 :: 		
0x0CC6	0x1E08      	COMF        R8, 1, 0
;__Lib_MathDouble.c,2315 :: 		
0x0CC8	0x1E00      	COMF        R0, 1, 0
;__Lib_MathDouble.c,2317 :: 		
0x0CCA	0x2A08      	INCF        R8, 1, 0
;__Lib_MathDouble.c,2318 :: 		
0x0CCC	0xB4D8      	BTFSC       STATUS, 2, 0
;__Lib_MathDouble.c,2319 :: 		
0x0CCE	0x2A00      	INCF        R0, 1, 0
;__Lib_MathDouble.c,2321 :: 		
0x0CD0	0x8E0A      	BSF         R10, 7, 0
;__Lib_MathDouble.c,2322 :: 		
FLO1632EEE:
;__Lib_MathDouble.c,2323 :: 		
0x0CD2	0xF001C000  	MOVFF       R0, R1
;__Lib_MathDouble.c,2324 :: 		
0x0CD6	0xF000C008  	MOVFF       R8, R0
;__Lib_MathDouble.c,2325 :: 		
0x0CDA	0x6A08      	CLRF        R8, 0
;__Lib_MathDouble.c,2326 :: 		
0x0CDC	0x6A02      	CLRF        R2, 0
;__Lib_MathDouble.c,2328 :: 		
0x0CDE	0xDC37      	RCALL       _NRM3232
;__Lib_MathDouble.c,2329 :: 		
L_end_Int2Double:
0x0CE0	0x0012      	RETURN      0
; end of _Int2Double
_SETFDZ32:
;__Lib_MathDouble.c,106 :: 		
;__Lib_MathDouble.c,110 :: 		
0x0CE2	0x6A0B      	CLRF        R11, 0
;__Lib_MathDouble.c,111 :: 		
0x0CE4	0x860B      	BSF         R11, 3, 0
;__Lib_MathDouble.c,112 :: 		
0x0CE6	0x0EFF      	MOVLW       255
;__Lib_MathDouble.c,114 :: 		
L_end_SETFDZ32:
0x0CE8	0x0012      	RETURN      0
; end of _SETFDZ32
_Add_32x32_FP:
;__Lib_MathDouble.c,563 :: 		
;__Lib_MathDouble.c,578 :: 		
0x0CEA	0x5002      	MOVF        R2, 0, 0
;__Lib_MathDouble.c,579 :: 		
0x0CEC	0x1806      	XORWF       R6, 0, 0
;__Lib_MathDouble.c,580 :: 		
0x0CEE	0x6E0E      	MOVWF       R14, 0
;__Lib_MathDouble.c,582 :: 		
0x0CF0	0x6A08      	CLRF        R8, 0
;__Lib_MathDouble.c,583 :: 		
0x0CF2	0x6A09      	CLRF        R9, 0
;__Lib_MathDouble.c,584 :: 		
0x0CF4	0x6A0B      	CLRF        R11, 0
;__Lib_MathDouble.c,586 :: 		
0x0CF6	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,587 :: 		
0x0CF8	0x6407      	CPFSGT      R7, 0
;__Lib_MathDouble.c,588 :: 		
0x0CFA	0xF007EF68  	GOTO        USEA32
;__Lib_MathDouble.c,591 :: 		
0x0CFE	0x5006      	MOVF        R6, 0, 0
;__Lib_MathDouble.c,592 :: 		
0x0D00	0x6E0A      	MOVWF       R10, 0
;__Lib_MathDouble.c,593 :: 		
0x0D02	0x8E06      	BSF         R6, 7, 0
;__Lib_MathDouble.c,594 :: 		
0x0D04	0x8E02      	BSF         R2, 7, 0
;__Lib_MathDouble.c,596 :: 		
0x0D06	0x5003      	MOVF        R3, 0, 0
;__Lib_MathDouble.c,597 :: 		
0x0D08	0x6E0B      	MOVWF       R11, 0
;__Lib_MathDouble.c,598 :: 		
0x0D0A	0x5007      	MOVF        R7, 0, 0
;__Lib_MathDouble.c,599 :: 		
0x0D0C	0x6E03      	MOVWF       R3, 0
;__Lib_MathDouble.c,601 :: 		
0x0D0E	0x0E00      	MOVLW       0
;__Lib_MathDouble.c,602 :: 		
0x0D10	0x640B      	CPFSGT      R11, 0
;__Lib_MathDouble.c,603 :: 		
0x0D12	0xF006EFB8  	GOTO        BRETURN32
;__Lib_MathDouble.c,604 :: 		
0x0D16	0x500B      	MOVF        R11, 0, 0
;__Lib_MathDouble.c,605 :: 		
0x0D18	0x5E07      	SUBWF       R7, 1, 0
